logic,importer,org.jabref.logic.importer.ParserResult,Parser,Data Conversion
logic,texparser,org.jabref.logic.texparser.TexBibEntriesResolver,Parser,Data Conversion
logic,net,org.jabref.logic.net.URLDownload,Network,Data Transmission
logic,os,org.jabref.logic.os.OS,Operating System,File Systems
gui,util,org.jabref.gui.util.DroppingMouseLocation,User Interface,Interaction Design
picocli,CommandLine,picocli.CommandLine.Option,Utility,System Tools
picocli,CommandLine,picocli.CommandLine.Parameters,Parser,Syntax Parsing
picocli,CommandLine,picocli.CommandLine.Command,Utility,System Tools
awt,awt,java.awt.Toolkit,User Interface,Interaction Design
awt,datatransfer,java.awt.datatransfer.DataFlavor,User Interface,Interaction Design
awt,datatransfer,java.awt.datatransfer.StringSelection,User Interface,Interaction Design
awt,datatransfer,java.awt.datatransfer.Transferable,User Interface,Interaction Design
awt,datatransfer,java.awt.datatransfer.UnsupportedFlavorException,Error Handling,Exception Handling
javafx,application,javafx.application.Platform,User Interface,Interaction Design
javafx,scene,javafx.scene.control.TextInputControl,User Interface,Interaction Design
javafx,scene,javafx.scene.input.Clipboard,User Interface,Interaction Design
javafx,scene,javafx.scene.input.ClipboardContent,User Interface,Interaction Design
javafx,scene,javafx.scene.input.DataFormat,User Interface,Interaction Design
javafx,scene,javafx.scene.input.MouseButton,User Interface,Interaction Design
architecture,architecture,org.jabref.architecture.AllowedToUseAwt,User Interface,Layout Design
logic,bibtex,org.jabref.logic.bibtex.BibEntryWriter,Logic,Rule Processing
logic,bibtex,org.jabref.logic.bibtex.FieldWriter,Logic,Rule Processing
model,entry,org.jabref.model.entry.Langid,Internationalization,Language Support
model,database,org.jabref.model.database.BibDatabaseMode,Databases,Schema Design
model,entry,org.jabref.model.entry.BibEntry,Data Structure,Data Manipulation
logic,journals,org.jabref.logic.journals.AbbreviationWriter,Logic,Rule Processing
model,entry,org.jabref.model.entry.BibtexString,Data Structure,Data Manipulation
javafx,scene,javafx.scene.control.Toggle,User Interface,Interaction Design
javafx,beans,javafx.beans.property.BooleanProperty,User Interface,Interaction Design
javafx,beans,javafx.beans.property.DoubleProperty,User Interface,Interaction Design
javafx,beans,javafx.beans.property.SimpleBooleanProperty,User Interface,Interaction Design
sql,sql,java.sql.Statement,Databases,Query Execution
javafx,beans,javafx.beans.property.SimpleDoubleProperty,User Interface,Interaction Design
time,temporal,java.time.temporal.ChronoUnit,Utility,System Tools
util,util,java.util.Collection,Data Structure,Data Manipulation
lucene,analysis,org.apache.lucene.analysis.TokenStream,Search,Indexing
javafx,scene,javafx.scene.layout.Background,User Interface,Layout Design
util,function,java.util.function.Consumer,Utility,Data Conversion
javafx,concurrent,javafx.concurrent.Task,User Interface,User Feedback
javafx,print,javafx.print.PrinterJob,User Interface,Interaction Design
javafx,scene,javafx.scene.control.Alert,User Interface,User Feedback
javafx,scene,javafx.scene.control.ButtonType,User Interface,Interaction Design
javafx,scene,javafx.scene.control.ChoiceDialog,User Interface,Interaction Design
javafx,scene,javafx.scene.control.Dialog,User Interface,User Feedback
javafx,scene,javafx.scene.control.DialogPane,User Interface,User Feedback
javafx,scene,javafx.scene.control.TextInputDialog,User Interface,User Feedback
javafx,util,javafx.util.StringConverter,User Interface,Interaction Design
gui,util,org.jabref.gui.util.BaseDialog,User Interface,Interaction Design
gui,util,org.jabref.gui.util.BaseWindow,User Interface,Layout Design
gui,util,org.jabref.gui.util.DirectoryDialogConfiguration,User Interface,Interaction Design
gui,util,org.jabref.gui.util.FileDialogConfiguration,User Interface,Interaction Design
logic,util,org.jabref.logic.util.NotificationService,Utility,System Tools
controlsfx,control,org.controlsfx.control.textfield.CustomPasswordField,User Interface,Interaction Design
controlsfx,dialog,org.controlsfx.dialog.ProgressDialog,User Interface,User Feedback
lucene,search,org.apache.lucene.search.highlight.TextFragment,Search,Query Processing
javafx,animation,javafx.animation.Interpolator,User Interface,Animation
logic,preview,org.jabref.logic.preview.PreviewLayout,User Interface,Layout Design
javafx,fxml,javafx.fxml.FXMLLoader,User Interface,Layout Design
model,openoffice,org.jabref.model.openoffice.backend.NamedRange,Utility,Data Conversion
javafx,animation,javafx.animation.KeyValue,User Interface,Animation
model,groups,org.jabref.model.groups.LastNameGroup,Data Structure,Data Manipulation
javafx,scene,javafx.scene.image.Image,User Interface,Interaction Design
javafx,stage,javafx.stage.Modality,User Interface,Interaction Design
javafx,stage,javafx.stage.Stage,User Interface,Layout Design
gui,icon,org.jabref.gui.icon.IconTheme,User Interface,Layout Design
gui,keyboard,org.jabref.gui.keyboard.KeyBinding,User Interface,Interaction Design
gui,keyboard,org.jabref.gui.keyboard.KeyBindingRepository,User Interface,Interaction Design
model,openoffice,org.jabref.model.openoffice.backend.NamedRangeManager,Utility,Data Conversion
model,texparser,org.jabref.model.texparser.LatexBibEntriesResolverResult,Parser,Data Conversion
nio,file,java.nio.file.FileSystem,Input-Output,File Management
nio,file,java.nio.file.FileSystems,Input-Output,File Management
model,search,org.jabref.model.search.event.IndexAddedOrUpdatedEvent,Search,Indexing
model,search,org.jabref.model.search.event.IndexClosedEvent,Event Handling,System Events
model,search,org.jabref.model.search.event.IndexRemovedEvent,Search,Indexing
model,search,org.jabref.model.search.event.IndexStartedEvent,Event Handling,System Events
javafx,geometry,javafx.geometry.Pos,User Interface,Layout Design
javafx,scene,javafx.scene.Group,User Interface,Layout Design
javafx,scene,javafx.scene.Node,User Interface,Layout Design
javafx,scene,javafx.scene.control.Alert.AlertType,User Interface,User Feedback
javafx,scene,javafx.scene.control.Button,User Interface,Interaction Design
javafx,scene,javafx.scene.control.ButtonBar,User Interface,Interaction Design
javafx,scene,javafx.scene.control.CheckBox,User Interface,Interaction Design
javafx,scene,javafx.scene.control.ComboBox,User Interface,Interaction Design
javafx,scene,javafx.scene.control.Label,User Interface,User Feedback
javafx,scene,javafx.scene.control.TextArea,User Interface,Interaction Design
javafx,scene,javafx.scene.layout.HBox,User Interface,Layout Design
javafx,scene,javafx.scene.layout.Region,User Interface,Layout Design
javafx,scene,javafx.scene.layout.VBox,User Interface,Layout Design
javafx,stage,javafx.stage.DirectoryChooser,User Interface,Interaction Design
javafx,stage,javafx.stage.FileChooser,User Interface,Interaction Design
javafx,stage,javafx.stage.Window,User Interface,Interaction Design
javafx,util,javafx.util.Duration,User Interface,Animation
gui,help,org.jabref.gui.help.ErrorConsoleAction,Error Handling,User Notification
model,openoffice,org.jabref.model.openoffice.style.CitationGroups,Utility,Data Conversion
gui,theme,org.jabref.gui.theme.ThemeManager,User Interface,Layout Design
model,openoffice,org.jabref.model.openoffice.style.PageInfo,Utility,Data Conversion
io,github,io.github.adr.linked.ADR,Utility,Data Conversion
gui,util,org.jabref.gui.util.UiTaskExecutor,User Interface,Interaction Design
gui,util,org.jabref.gui.util.ZipFileChooser,User Interface,Interaction Design
logic,importer,org.jabref.logic.importer.FetcherClientException,Error Handling,Exception Handling
util,util,java.util.AbstractList,Data Structure,Linear Structures
logic,importer,org.jabref.logic.importer.FetcherServerException,Error Handling,Exception Handling
model,http,org.jabref.model.http.SimpleHttpResponse,Network,Data Transmission
tobiasdiez,easybind,com.tobiasdiez.easybind.EasyBind,User Interface,Interaction Design
controlsfx,control,org.controlsfx.control.Notifications,User Interface,User Feedback
controlsfx,control,org.controlsfx.control.TaskProgressView,User Interface,User Feedback
logic,importer,org.jabref.logic.importer.fetcher.transformers.JstorQueryTransformer,Search,Query Processing
controlsfx,dialog,org.controlsfx.dialog.ExceptionDialog,Error Handling,User Notification
javafx,beans,javafx.beans.property.SetProperty,User Interface,Interaction Design
model,openoffice,org.jabref.model.openoffice.uno.UnoUserDefinedProperty,Utility,Automation Scripts
javafx,beans,javafx.beans.property.SimpleSetProperty,User Interface,Interaction Design
util,util,java.util.RandomAccess,Data Structure,Linear Structures
javax,swing,javax.swing.undo.UndoManager,User Interface,User Feedback
javafx,application,javafx.application.Application,User Interface,Layout Design
r,fileformat,r.fileformat.BibtexImporterTest,Test,Unit Testing
javafx,geometry,javafx.geometry.Rectangle2D,User Interface,Layout Design
javafx,scene,javafx.scene.Scene,User Interface,Layout Design
javafx,scene,javafx.scene.input.KeyEvent,Event Handling,User Interactions
javafx,stage,javafx.stage.Screen,User Interface,Layout Design
javafx,stage,javafx.stage.WindowEvent,User Interface,Interaction Design
gui,frame,org.jabref.gui.frame.JabRefFrame,User Interface,Interaction Design
gui,help,org.jabref.gui.help.VersionWorker,User Interface,User Feedback
r,r,r.actions,Utility,Automation Scripts
gui,keyboard,org.jabref.gui.keyboard.TextInputKeyBindings,User Interface,Interaction Design
gui,openoffice,org.jabref.gui.openoffice.OOBibBaseConnect,User Interface,Interaction Design
gui,remote,org.jabref.gui.remote.CLIMessageHandler,User Interface,Interaction Design
javax,swing,javax.swing.undo.AbstractUndoableEdit,User Interface,User Feedback
gui,undo,org.jabref.gui.undo.CountingUndoManager,User Interface,User Feedback
gui,util,org.jabref.gui.util.DefaultFileUpdateMonitor,Utility,System Tools
gui,util,org.jabref.gui.util.DirectoryMonitor,Utility,System Tools
gui,util,org.jabref.gui.util.WebViewStore,User Interface,Interaction Design
gui,importer,org.jabref.gui.importer.ImportCustomEntryTypesDialog,User Interface,Interaction Design
logic,ai,org.jabref.logic.ai.AiService,Machine Learning,Prediction
io,io,java.io.ObjectInputStream,Input-Output,Data Reading
io,io,java.io.ObjectOutputStream,Input-Output,Data Writing
net,net,java.net.Socket,Network,Connection Management
dev,langchain4j,dev.langchain4j.data.document.DocumentSplitter,Natural Language Processing,Text Analysis
dev,langchain4j,dev.langchain4j.data.document.splitter.DocumentSplitters,Natural Language Processing,Text Analysis
logic,remote,org.jabref.logic.remote.server.RemoteListenerServerManager,Logic,Rule Processing
logic,search,org.jabref.logic.search.IndexManager,Search,Indexing
logic,util,org.jabref.logic.util.FallbackExceptionHandler,Error Handling,Exception Handling
logic,util,org.jabref.logic.util.HeadlessExecutorService,Utility,Automation Scripts
logic,util,org.jabref.logic.util.TaskExecutor,Multi-Thread,Thread Safety
r,fetcher,r.fetcher.transformers.YearRangeByFilteringQueryTransformer.getStartYear,Utility,Data Conversion
logic,importer,org.jabref.logic.importer.fileformat.CffImporterTest,Test,Unit Testing
dev,langchain4j,dev.langchain4j.store.embedding.EmbeddingStoreIngestor,Machine Learning,Feature Extraction
text,text,java.text.DecimalFormat,Internationalization,Currency Conversion
kong,unirest,kong.unirest.core.Unirest,Network,Data Transmission
time,time,java.time.Duration,Utility,System Tools
w3c,dom,org.w3c.dom.NamedNodeMap,Data Structure,Tree Structures
util,util,java.util.Objects,Utility,Diagnostic Utilities
util,util,java.util.Random,Utility,System Tools
javafx,animation,javafx.animation.PauseTransition,User Interface,Animation
migrations,migrations,org.jabref.migrations.MergeReviewIntoCommentMigration,Utility,Data Conversion
util,util,java.util.PriorityQueue,Data Structure,Data Manipulation
javafx,beans,javafx.beans.property.IntegerProperty,User Interface,Interaction Design
javafx,beans,javafx.beans.property.ListProperty,User Interface,Interaction Design
javafx,beans,javafx.beans.property.SimpleIntegerProperty,User Interface,Interaction Design
javafx,beans,javafx.beans.property.SimpleListProperty,User Interface,Interaction Design
javafx,beans,javafx.beans.value.ObservableBooleanValue,User Interface,Interaction Design
javafx,collections,javafx.collections.ListChangeListener,User Interface,Interaction Design
javafx,event,javafx.event.ActionEvent,Event Handling,User Interactions
javafx,event,javafx.event.Event,Event Handling,User Interactions
model,study,org.jabref.model.study.QueryResult,Search,Query Processing
net,net,java.net.URLConnection,Network,Data Transmission
javafx,scene,javafx.scene.control.ProgressIndicator,User Interface,User Feedback
javafx,scene,javafx.scene.control.Tab,User Interface,Interaction Design
javafx,scene,javafx.scene.control.TabPane,User Interface,Layout Design
javafx,scene,javafx.scene.control.Tooltip,User Interface,User Feedback
javafx,scene,javafx.scene.layout.BorderPane,User Interface,Layout Design
util,util,java.util.Base64,Utility,Data Conversion
gui,actions,org.jabref.gui.actions.StandardActions,User Interface,Interaction Design
util,concurrent,java.util.concurrent.atomic.AtomicReference,Multi-Thread,Thread Safety
common,base,com.google.common.base.Strings,Utility,Data Conversion
gui,autocompleter,org.jabref.gui.autocompleter.AutoCompletePreferences,User Interface,Interaction Design
gui,autocompleter,org.jabref.gui.autocompleter.PersonNameSuggestionProvider,User Interface,Interaction Design
gui,autocompleter,org.jabref.gui.autocompleter.SuggestionProvider,User Interface,Interaction Design
gui,autocompleter,org.jabref.gui.autocompleter.SuggestionProviders,User Interface,Interaction Design
gui,autosaveandbackup,org.jabref.gui.autosaveandbackup.AutosaveManager,Utility,Backup Tools
gui,autosaveandbackup,org.jabref.gui.autosaveandbackup.BackupManager,Utility,Backup Tools
gui,collab,org.jabref.gui.collab.DatabaseChangeMonitor,Databases,Database Optimization
gui,dialogs,org.jabref.gui.dialogs.AutosaveUiManager,User Interface,User Feedback
gui,exporter,org.jabref.gui.exporter.SaveDatabaseAction,Application,Integration
gui,externalfiles,org.jabref.gui.externalfiles.ImportHandler,User Interface,Interaction Design
gui,fieldeditors,org.jabref.gui.fieldeditors.LinkedFileViewModel,User Interface,Interaction Design
gui,importer,org.jabref.gui.importer.actions.OpenDatabaseAction,User Interface,Interaction Design
gui,linkedfile,org.jabref.gui.linkedfile.DeleteFileAction,User Interface,Interaction Design
gui,maintable,org.jabref.gui.maintable.BibEntryTableViewModel,User Interface,Interaction Design
gui,maintable,org.jabref.gui.maintable.MainTable,User Interface,Interaction Design
gui,maintable,org.jabref.gui.maintable.MainTableDataModel,User Interface,Interaction Design
gui,undo,org.jabref.gui.undo.NamedCompound,User Interface,Interaction Design
gui,undo,org.jabref.gui.undo.UndoableFieldChange,User Interface,Interaction Design
gui,undo,org.jabref.gui.undo.UndoableInsertEntries,User Interface,Interaction Design
gui,undo,org.jabref.gui.undo.UndoableRemoveEntries,User Interface,Interaction Design
gui,util,org.jabref.gui.util.OptionalObjectProperty,User Interface,Interaction Design
logic,ai,org.jabref.logic.ai.util.MVStoreBase,Databases,Transaction Management
logic,citationstyle,org.jabref.logic.citationstyle.CitationStyleCache,Logic,Rule Processing
dev,langchain4j,dev.langchain4j.data.document.Metadata,Data Structure,Data Manipulation
javafx,scene,javafx.scene.control.TreeTableColumn,User Interface,Interaction Design
javafx,scene,javafx.scene.control.TreeTableRow,User Interface,Interaction Design
javafx,scene,javafx.scene.control.TreeTableView,User Interface,Interaction Design
logic,pdf,org.jabref.logic.pdf.FileAnnotationCache,Logic,Rule Processing
dev,langchain4j,dev.langchain4j.data.embedding.Embedding,Machine Learning,Feature Extraction
logic,shared,org.jabref.logic.shared.DatabaseLocation,Databases,Database Security
logic,util,org.jabref.logic.util.BackgroundTask,Multi-Thread,Thread Safety
dev,langchain4j,dev.langchain4j.store.embedding.CosineSimilarity,Machine Learning,Feature Extraction
logic,util,org.jabref.logic.util.io.FileUtil,Utility,System Tools
model,model,org.jabref.model.FieldChange,Utility,Data Conversion
model,database,org.jabref.model.database.BibDatabase,Databases,Schema Design
model,database,org.jabref.model.database.BibDatabaseContext,Databases,Schema Design
model,database,org.jabref.model.database.event.BibDatabaseContextChangedEvent,Event Handling,Notifications
model,database,org.jabref.model.database.event.EntriesAddedEvent,Event Handling,Notifications
model,database,org.jabref.model.database.event.EntriesRemovedEvent,Event Handling,Notifications
model,entry,org.jabref.model.entry.Author,Data Structure,Data Manipulation
info,debatty,info.debatty.java.stringsimilarity.Levenshtein,Natural Language Processing,Text Analysis
model,entry,org.jabref.model.entry.LinkedFile,Data Structure,Data Manipulation
model,entry,org.jabref.model.entry.event.EntriesEventSource,Event Handling,Event Driven Processing
model,entry,org.jabref.model.entry.event.FieldChangedEvent,Event Handling,Notifications
model,entry,org.jabref.model.entry.field.FieldFactory,Utility,Data Conversion
model,groups,org.jabref.model.groups.GroupTreeNode,Data Structure,Tree Structures
model,search,org.jabref.model.search.query.SearchQuery,Search,Query Processing
util,util,java.util.WeakHashMap,Data Structure,Data Manipulation
logic,importer,org.jabref.logic.importer.PagedSearchBasedFetcher,Search,Query Processing
common,eventbus,com.google.common.eventbus.Subscribe,Event Handling,Event Driven Processing
javafx,application,javafx.application.ColorScheme,User Interface,Layout Design
tobiasdiez,easybind,com.tobiasdiez.easybind.Subscription,Utility,System Tools
controlsfx,control,org.controlsfx.control.NotificationPane,User Interface,User Feedback
controlsfx,control,org.controlsfx.control.action.Action,User Interface,Interaction Design
logic,search,org.jabref.logic.search.indexing.BibFieldsIndexer,Search,Indexing
logic,search,org.jabref.logic.search.indexing.DefaultLinkedFilesIndexer,Search,Indexing
logic,search,org.jabref.logic.search.indexing.ReadOnlyLinkedFilesIndexer,Search,Indexing
javafx,collections,javafx.collections.ObservableList,User Interface,Interaction Design
javafx,scene,javafx.scene.web.WebEngine,User Interface,Interaction Design
jspecify,annotations,org.jspecify.annotations.NonNull,Utility,Diagnostic Utilities
jspecify,annotations,org.jspecify.annotations.NullMarked,Utility,System Tools
jspecify,annotations,org.jspecify.annotations.Nullable,Utility,Diagnostic Utilities
model,study,org.jabref.model.study.FetchResult,Utility,Data Conversion
logic,search,org.jabref.logic.search.retrieval.BibFieldsSearcher,Search,Query Processing
logic,search,org.jabref.logic.search.retrieval.LinkedFilesSearcher,Search,Query Processing
javafx,beans,javafx.beans.Observable,User Interface,Interaction Design
javafx,beans,javafx.beans.binding.Bindings,User Interface,Layout Design
javafx,beans,javafx.beans.binding.BooleanBinding,User Interface,Interaction Design
gui,entryeditor,org.jabref.gui.entryeditor.AdaptVisibleTabs,User Interface,Layout Design
dev,langchain4j,dev.langchain4j.store.embedding.RelevanceScore,Machine Learning,Feature Extraction
javafx,beans,javafx.beans.property.ObjectProperty,User Interface,Interaction Design
javafx,beans,javafx.beans.property.SimpleObjectProperty,User Interface,Interaction Design
javafx,beans,javafx.beans.property.SimpleStringProperty,User Interface,Interaction Design
javafx,beans,javafx.beans.property.StringProperty,User Interface,Interaction Design
javafx,collections,javafx.collections.FXCollections,User Interface,Interaction Design
javafx,collections,javafx.collections.ObservableMap,User Interface,Interaction Design
javafx,collections,javafx.collections.transformation.FilteredList,User Interface,Interaction Design
gui,search,org.jabref.gui.search.SearchTextField,User Interface,Interaction Design
gui,ai,org.jabref.gui.ai.components.aichat.AiChatWindow,User Interface,Interaction Design
gui,edit,org.jabref.gui.edit.automaticfiededitor.LastAutomaticFieldEditorEdit,User Interface,Interaction Design
gui,search,org.jabref.gui.search.SearchType,Search,Query Processing
javax,swing,javax.swing.undo.CannotUndoException,Error Handling,Exception Handling
gui,sidepane,org.jabref.gui.sidepane.SidePaneType,User Interface,Layout Design
gui,util,org.jabref.gui.util.CustomLocalDragboard,User Interface,Interaction Design
gui,util,org.jabref.gui.util.DialogWindowState,User Interface,Interaction Design
model,openoffice,org.jabref.model.openoffice.uno.UnoReferenceMark,Utility,Automation Scripts
javax,swing,javax.swing.undo.UndoableEdit,User Interface,User Feedback
gui,util,org.jabref.gui.util.ViewModelTreeTableCellFactory,User Interface,Interaction Design
gui,util,org.jabref.gui.util.ViewModelTreeTableRowFactory,User Interface,Interaction Design
dev,langchain4j,dev.langchain4j.store.embedding.filter.comparison.IsEqualTo,Machine Learning,Feature Extraction
dev,langchain4j,dev.langchain4j.store.embedding.filter.comparison.IsIn,Machine Learning,Feature Extraction
jakarta,annotation,jakarta.annotation.Nullable,Utility,Diagnostic Utilities
gui,dialogs,org.jabref.gui.dialogs.BackupUIManager,User Interface,Interaction Design
tobiasdiez,easybind,com.tobiasdiez.easybind.EasyBinding,Utility,Data Conversion
gui,shared,org.jabref.gui.shared.SharedDatabaseUIManager,User Interface,Interaction Design
util,Comparator,java.util.Comparator.comparingDouble,Utility,Performance Tools
model,entry,org.jabref.model.entry.event.EntryChangedEvent,Event Handling,Notifications
model,entry,org.jabref.model.entry.field.StandardField,Data Structure,Data Manipulation
controlsfx,control,org.controlsfx.control.textfield.TextFields,User Interface,Interaction Design
reactfx,util,org.reactfx.util.FxTimer,User Interface,Animation
io,io,java.io.InputStream,Input-Output,Data Reading
reactfx,util,org.reactfx.util.Timer,Utility,System Tools
logic,importer,org.jabref.logic.importer.fetcher.transformers.LOBIDQueryTransformer,Search,Query Processing
javafx,geometry,javafx.geometry.Insets,User Interface,Layout Design
javax,swing,javax.swing.undo.CannotRedoException,Error Handling,Exception Handling
javafx,scene,javafx.scene.control.Hyperlink,User Interface,Interaction Design
javafx,scene,javafx.scene.control.MenuItem,User Interface,Interaction Design
model,openoffice,org.jabref.model.openoffice.DocumentAnnotation,Utility,Data Conversion
javafx,scene,javafx.scene.layout.Priority,User Interface,Layout Design
lucene,search,org.apache.lucene.search.SearcherManager,Search,Query Processing
gui,edit,org.jabref.gui.edit.OpenBrowserAction,User Interface,Interaction Design
gui,frame,org.jabref.gui.frame.FileHistoryMenu,User Interface,Interaction Design
gui,importer,org.jabref.gui.importer.NewDatabaseAction,User Interface,Interaction Design
javax,sql,javax.sql.DataSource,Databases,Transaction Management
gui,util,org.jabref.gui.util.URLs,Utility,System Tools
star,text,com.sun.star.text.XText,Application,Integration
logic,importer,org.jabref.logic.importer.Importer,Logic,Rule Processing
io,zonky,io.zonky.test.db.postgres.embedded.EmbeddedPostgres,Test,Integration Testing
logic,importer,org.jabref.logic.importer.fileformat.BibtexParser,Parser,Data Conversion
star,text,com.sun.star.text.XTextContent,Application,Integration
model,search,org.jabref.model.search.PostgreConstants.BIB_FIELDS_SCHEME,Search,Query Processing
xmlunit,builder,org.xmlunit.builder.Input,Test,Unit Testing
xmlunit,builder,org.xmlunit.builder.Input.Builder,Test,Unit Testing
xmlunit,diff,org.xmlunit.diff.DefaultNodeMatcher,Test,Unit Testing
xmlunit,diff,org.xmlunit.diff.ElementSelectors,Test,Unit Testing
xmlunit,matchers,org.xmlunit.matchers.CompareMatcher,Test,Unit Testing
hamcrest,MatcherAssert,org.hamcrest.MatcherAssert.assertThat,Test,Unit Testing
gui,preferences,org.jabref.gui.preferences.keybindings.presets.KeyBindingPreset,User Interface,Interaction Design
fasterxml,jackson,com.fasterxml.jackson.dataformat.yaml.YAMLFactory,Parser,Data Conversion
fasterxml,jackson,com.fasterxml.jackson.dataformat.yaml.YAMLGenerator,Input-Output,Data Writing
